"","Date","bitcoin_price","bitcoin_ma5","bitcoin_ma30","bitcoin_ma180","bitcoin_perdict","bitcoin_perdict_ma5","bitcoin_perdict_ma30","bitcoin_perdict_ma180","gold_price","gold_ma5","gold_ma30","gold_ma180","gold_perdict","gold_perdict_ma5","gold_perdict_ma30","gold_perdict_ma180"
"532","2018/2/24",10171.3,10061.937,10085.5283580667,10652.1049609889,4850.65,4909.05,4904.05,4645.01666666667,NA,NA,NA,NA,NA,NA,NA,NA
"533","2018/2/25",9696.593333,10139.6146666,10114.2939169667,10638.9083681167,4996.65,4922.65,4911.78333333333,4664.06111111111,NA,NA,NA,NA,NA,NA,NA,NA
"534","2018/2/26",10348.60333,10181.2243326,10141.3354169667,10624.5157172667,4996.65,4967.45,4919.51666666667,4682.93888888889,1333.5,1326.68,1326.13166666667,1303.75055555556,1263.6,1263.8,1263.16666666667,1260.16111111111
"535","2018/2/27",10319.46,10348.8406666,10177.5194169667,10610.2132728222,4996.65,4996.65,4927.25,4702.04444444444,1325.75,1322.56,1325.45166666667,1303.62444444444,1263.6,1263.4,1262.86666666667,1260.06111111111
"536","2018/2/28",10370.165,10595.746,10169.5312225333,10595.2827431944,4996.65,4996.65,4934.98333333333,4721,1317.85,1321.43,1325.34166666667,1303.47888888889,1263.6,1263.2,1262.56666666667,1259.96111111111
"537","2018/3/1",11009.38167,10791.415,10142.7235114333,10575.8465376389,4996.65,4996.65,4943.98333333333,4739.93888888889,1307.75,1318.81,1325.79833333333,1303.28444444444,1262.6,1262.8,1262.3,1259.86111111111
"538","2018/3/2",10931.12,11013.559334,10103.5985114333,10556.4400931944,4996.65,4996.65,4952.98333333333,4759.20555555556,1322.3,1319.94,1326.88166666667,1303.08833333333,1262.6,1262.2,1261.96666666667,1259.76111111111
"539","2018/3/3",11326.94833,11242.892334,10038.4069557667,10535.3430080111,4996.65,4996.65,4959.91666666667,4778.31111111111,NA,NA,NA,NA,NA,NA,NA,NA
"540","2018/3/4",11430.18167,11193.655666,9957.40834453333,10513.4558783833,4996.65,4996.65,4966.38333333333,4797.02222222222,NA,NA,NA,NA,NA,NA,NA,NA
"541","2018/3/5",11516.83,11031.043266,9874.73534453333,10491.4887672722,4996.65,4996.65,4971.08333333333,4814.43888888889,1320.4,1322.25,1327.885,1302.90388888889,1261.6,1261.4,1261.63333333333,1259.66111111111
"542","2018/3/6",10763.19833,10749.7456,9802.62828896667,10457.9292857889,4996.65,4996.65,4974.91666666667,4831.65555555556,1331.4,1324.9,1328.42166666667,1302.7075,1260.6,1260.8,1261.3,1259.56111111111
"543","2018/3/7",10118.058,10281.5649326,9712.6288444,10408.5612328556,4996.65,4996.65,4979.21666666667,4848.2,1329.4,1324.56,1328.295,1302.47305555556,1259.6,1260.2,1260.93333333333,1259.46111111111
"544","2018/3/8",9920.46,9727.3993326,9628.60851106667,10357.2198439667,4996.65,4996.65,4982.05,4857.47222222222,1321,1324.31,1327.34166666667,1302.19944444444,1259.6,1259.8,1260.56666666667,1259.36111111111
"545","2018/3/9",9089.278333,9330.2336666,9586.31873326667,10315.7389412833,4996.65,4996.65,4984.31666666667,4863.91666666667,1320.6,1322.58,1326.72,1301.92777777778,1259.6,1259.4,1260.16666666667,1259.26111111111
"546","2018/3/10",8746.002,9143.1907332,9534.82473316667,10275.4630986889,4996.65,4996.65,4991.78333333333,4877.41666666667,NA,NA,NA,NA,NA,NA,NA,NA
"547","2018/3/11",8777.37,8990.0387332,9477.71339983333,10234.0552653556,4996.65,4996.65,4996.65,4888.63888888889,NA,NA,NA,NA,NA,NA,NA,NA
"548","2018/3/12",9182.843333,9002.8910666,9417.0334554,10175.7246820389,4996.65,4996.65,4996.65,4900.41111111111,1319.15,1321.41,1326.41,1301.6875,1259.6,1259.2,1259.73333333333,1259.15555555556
"549","2018/3/13",9154.7,8925.315,9337.42601106667,10120.5430801667,4996.65,4996.65,4996.65,4912.18333333333,1322.75,1320.96,1326.005,1301.43638888889,1258.6,1259,1259.3,1259.05
"550","2018/3/14",9153.54,8875.9214,9258.4643444,10068.4708579444,4996.65,4996.65,4996.65,4923.95555555556,1323.55,1318.86,1326.02833333333,1301.16583333333,1258.6,1258.8,1258.9,1258.94444444444
"551","2018/3/15",8358.121667,8698.9307334,9142.20989996667,10004.8253023889,4996.65,4996.65,4996.65,4939.43333333333,1318.75,1317.51,1326.14833333333,1300.90083333333,1258.6,1258.4,1258.53333333333,1258.83888888889
"552","2018/3/16",8530.402,8502.2737334,9006.41317763333,9933.42713573889,4996.65,4996.65,4996.65,4948.3,1310.1,1315.16,1326.515,1300.68444444444,1258.6,1258.2,1258.16666666667,1258.73333333333
"553","2018/3/17",8297.89,8353.9724,8873.29451096667,9863.19108018333,4996.65,4996.65,4996.65,4957.16666666667,NA,NA,NA,NA,NA,NA,NA,NA
"554","2018/3/18",8171.415,8403.4760666,8730.2578444,9794.0109135,4996.65,4996.65,4996.65,4966.03333333333,NA,NA,NA,NA,NA,NA,NA,NA
"555","2018/3/19",8412.033333,8486.9463332,8596.26628873333,9731.38480237222,4996.65,4996.65,4996.65,4973.53888888889,1312.4,1314.72,1327.09,1300.42361111111,1257.6,1258,1257.8,1258.62222222222
"556","2018/3/20",8605.64,8565.4499998,8459.92128873333,9670.62285792778,4996.65,4996.65,4996.65,4977.46666666667,1311,1316.8,1327.61,1300.13583333333,1257.6,1258,1257.43333333333,1258.51111111111
"557","2018/3/21",8947.753333,8676.2409998,8328.6983444,9618.89780237222,4996.65,4996.65,4996.65,4977.78333333333,1321.35,1324.1,1328.47166666667,1299.78555555556,1257.6,1257.6,1257.06666666667,1258.4
"558","2018/3/22",8690.408333,8726.3099998,8211.55896663333,9571.80765422222,4996.65,4996.65,4996.65,4980.83888888889,1329.15,1332.1,1329.85833333333,1299.42,1258.6,1257.4,1256.73333333333,1258.28333333333
"559","2018/3/23",8725.37,8728.6413332,8102.03296663333,9532.83109866667,4996.65,4996.65,4996.65,4982.73333333333,1346.6,1338.19,1330.51833333333,1299.0375,1256.6,1257.2,1256.4,1258.16666666667
"560","2018/3/24",8662.378333,8630.6826666,8032.9789111,9490.51664496111,4996.65,4996.65,4996.65,4983.73333333333,NA,NA,NA,NA,NA,NA,NA,NA
"561","2018/3/25",8617.296667,8467.84,7964.7546222,9446.19763108889,4996.65,4996.65,4996.65,4983.30555555555,NA,NA,NA,NA,NA,NA,NA,NA
"562","2018/3/26",8457.96,8314.842,7898.3226222,9404.13940886667,4996.65,4996.65,4996.65,4983.20555555556,1352.4,1340.41,1331.55333333333,1298.695,1256.6,1256.8,1256.1,1258.05
"563","2018/3/27",7876.195,8172.4883334,7823.1034,9352.04010792222,4996.65,4996.65,4996.65,4984.41666666667,1341.45,1339.35,1332.12666666667,1298.33416666667,1256.6,1256.2,1255.83333333333,1257.93333333333
"564","2018/3/28",7960.38,7825.5353334,7779.54156666667,9306.69573753333,4996.65,4996.65,4996.65,4983.20555555556,1332.45,1336.72,1332.37166666667,1297.94611111111,1255.6,1255.8,1255.6,1257.81666666667
"565","2018/3/29",7950.61,7521.0393334,7739.1389,9261.60379308889,4996.65,4996.65,4996.65,4983.46111111111,1323.85,1333.7,1332.48166666667,1297.55472222222,1255.6,1255.2,1255.36666666667,1257.7
"566","2018/3/30",6882.531667,7333.3123334,7728.41854613333,9222.11669394444,4996.65,4996.65,4996.65,4984.98888888889,NA,NA,NA,NA,NA,NA,NA,NA
"567","2018/3/31",6935.48,7148.406,7722.09675723333,9176.24518005556,4996.65,4996.65,4996.65,4985.89444444444,NA,NA,NA,NA,NA,NA,NA,NA
"568","2018/4/1",6937.56,7040.371,7724.43709056667,9134.17451338889,4996.65,4996.65,4996.65,4984.97222222222,NA,NA,NA,NA,NA,NA,NA,NA
"569","2018/4/2",7035.848333,7149.1606666,7715.23715476667,9086.22394392778,4996.65,4996.65,4996.65,4985.80555555555,NA,NA,NA,NA,NA,NA,NA,NA
"570","2018/4/3",7410.435,7127.3666666,7707.00062453333,9038.51731891111,4996.65,4996.65,4996.65,4986.62222222222,1333.45,1330.95,1332.75666666667,1297.16583333333,1254.6,1254.6,1255.13333333333,1257.58333333333
"571","2018/4/4",7426.48,7060.63,7692.67795786667,8991.77954113333,4996.65,4996.65,4996.65,4985.81666666667,1337.3,1330.7,1332.84,1296.76694444444,1253.6,1254.2,1254.9,1257.46666666667
"572","2018/4/5",6826.51,6980.3963334,7689.51012453333,8932.99714761667,4996.65,4996.65,4996.65,4985.27222222222,1327.7,1332.32,1332.77166666667,1296.30611111111,1253.6,1253.8,1254.7,1257.35
"573","2018/4/6",6603.876667,6901.8406668,7693.40334676667,8873.46480687778,4996.65,4996.65,4996.65,4983.82777777778,1331.2,1333.42,1332.70333333333,1295.80638888889,1253.6,1253.4,1254.5,1257.23333333333
"574","2018/4/7",6634.68,6756.3993334,7700.24434676667,8814.57347354444,4996.65,4996.65,4996.65,4980.46666666667,NA,NA,NA,NA,NA,NA,NA,NA
"575","2018/4/8",7017.656667,6747.9793334,7709.29379123333,8766.39777908333,4996.65,4996.65,4996.65,4978.35555555555,NA,NA,NA,NA,NA,NA,NA,NA
"576","2018/4/9",6699.273333,6812.4573334,7740.56863566667,8722.1717004,4996.65,4996.65,4996.65,4979.13888888889,1331.95,1336.11,1332.51833333333,1295.20444444444,1253.6,1253.2,1254.3,1257.11666666667
"577","2018/4/10",6784.41,7055.0903334,7780.57363566667,8679.31958928889,4996.65,4996.65,4996.65,4979.26666666667,1338.95,1338.84,1332.41833333333,1294.59277777778,1252.6,1253,1254.1,1257
"578","2018/4/11",6926.266667,7239.851,7826.6470801,8641.61957632778,4996.65,4996.65,4996.65,4977.47222222222,1350.75,1341.34,1332.145,1293.94555555556,1252.6,1252.8,1253.93333333333,1256.9
"579","2018/4/12",7847.845,7507.2985436,7861.6450801,8599.75558373333,4996.65,4996.65,4996.65,4978.07222222222,1341.35,1344.82,1332.28,1293.34833333333,1252.6,1252.6,1253.76666666667,1256.8
"580","2018/4/13",7941.46,7818.5662102,7894.2430801,8558.71108373333,4996.65,4996.65,4996.65,4979.43888888889,1343.7,1345.45,1331.88166666667,1292.83222222222,1252.6,1252.6,1253.6,1256.70555555556
"581","2018/4/14",8036.511051,8106.9328768,7975.9680801,8516.44129206667,4996.65,4996.65,4996.65,4977.91111111111,NA,NA,NA,NA,NA,NA,NA,NA
"582","2018/4/15",8340.748333,8116.447262,8053.43774676667,8473.26798095556,4996.65,4996.65,4996.65,4976.65,NA,NA,NA,NA,NA,NA,NA,NA
"583","2018/4/16",8368.1,8161.1427472,8130.17074676667,8432.68298095555,4996.65,4996.65,4996.65,4977.35555555555,1349.35,1345.59,1331.13,1292.36805555556,1252.6,1252.6,1253.4,1256.61111111111
"584","2018/4/17",7895.416926,8189.032537,8203.02333566667,8407.11322630556,4996.65,4996.65,4996.65,4976.94444444444,1342.1,1347.04,1330.03833333333,1291.90611111111,1252.6,1252.6,1253.26666666667,1256.51666666667
"585","2018/4/18",8164.937426,8291.426537,8277.3177801,8382.24926798889,4996.65,4996.65,4996.65,4977.91111111111,1351.45,1345.65,1328.91833333333,1291.48527777778,1252.6,1252.6,1253.13333333333,1256.42222222222
"586","2018/4/19",8175.96,8379.247537,8354.88011343333,8360.84260132222,4996.65,4996.65,4996.65,4979.27222222222,1348.6,1340.64,1328.34833333333,1291.185,1252.6,1252.6,1253,1256.32777777778
"587","2018/4/20",8852.718333,8586.2841518,8454.106669,8329.98486986111,4996.65,4996.65,4996.65,4979.47222222222,1336.75,1337.99,1327.92833333333,1290.85444444444,1252.6,1252.6,1252.9,1256.23888888889
"588","2018/4/21",8807.205,8740.069,8554.98198933333,8307.33385319444,4996.65,4996.65,4996.65,4977.82222222222,NA,NA,NA,NA,NA,NA,NA,NA
"589","2018/4/22",8930.6,9015.9854,8654.87398933333,8284.12035319444,4996.65,4996.65,4996.65,4978.01111111111,NA,NA,NA,NA,NA,NA,NA,NA
"590","2018/4/23",8933.861667,9177.0637334,8728.5723782,8263.16604856667,4996.65,4996.65,4996.65,4979.32777777778,1324.3,1332.03,1326.96666666667,1290.53388888889,1252.6,1252.6,1252.76666666667,1256.15
"591","2018/4/24",9555.542,9267.3024,8815.99798933333,8243.20841432778,4996.65,4996.65,4996.65,4978.98888888889,1328.85,1326.45,1325.56,1290.26611111111,1252.6,1252.6,1252.63333333333,1256.06111111111
"592","2018/4/25",9658.11,9283.2464,8900.196656,8222.78102543889,4996.65,4996.65,4996.65,4977.83333333333,1321.65,1323.4,1323.96666666667,1290.00444444444,1252.6,1252.6,1252.5,1255.97222222222
"593","2018/4/26",9258.398333,9282.1840666,8951.61403376667,8207.67741432778,4996.65,4996.65,4996.65,4977.90555555556,1320.7,1321.18,1322.65333333333,1289.72638888889,1252.6,1252.6,1252.36666666667,1255.88333333333
"594","2018/4/27",9010.32,9237.932,8972.830756,8189.13601153333,4996.65,4996.65,4996.65,4978.5,1321.5,1316.83,1321.225,1289.47111111111,1252.6,1252.6,1252.23333333333,1255.8
"595","2018/4/28",8928.55,9158.224,8990.232756,8169.73845597778,4996.65,4996.65,4996.65,4977.4,NA,NA,NA,NA,NA,NA,NA,NA
"596","2018/4/29",9334.281667,9154.4543334,9010.75033206667,8152.90288190556,4996.65,4996.65,4996.65,4975.91111111111,NA,NA,NA,NA,NA,NA,NA,NA
"597","2018/4/30",9259.57,9196.6755334,9016.4406543,8141.91554855556,4996.65,4996.65,4996.65,4975.90555555556,1313.2,1313.34,1319.92833333333,1289.21638888889,1252.6,1252.6,1252.1,1255.72222222222
"598","2018/5/1",9239.55,9338.8192,9019.8726543,8131.57327077778,4996.65,4996.65,4996.65,4976.61111111111,1307.1,1312.21,1318.26333333333,1288.90694444444,1252.6,1252.6,1252,1255.64444444444
"599","2018/5/2",9221.426,9422.6328666,9026.89603453333,8125.09295133333,4996.65,4996.65,4996.65,4976.05555555555,1304.2,1309.79,1316.73333333333,1288.55138888889,1252.6,1252.6,1251.9,1255.56666666667
"600","2018/5/3",9639.268333,9531.3802,9029.39995366667,8117.69832633333,4996.65,4996.65,4996.65,4975.81111111111,1315.05,1308.47,1315.47166666667,1288.15972222222,1252.6,1252.6,1251.8,1255.48888888889
"601","2018/5/4",9753.35,9609.4974554,9031.50395366667,8110.781493,4996.65,4996.65,4996.65,4976.79444444444,1309.4,1309.82,1313.865,1287.77666666667,1252.6,1252.6,1251.7,1255.41111111111
"602","2018/5/5",9803.306667,9691.5002554,9019.9935648,8105.19177541111,4996.65,4996.65,4996.65,4977.16666666667,NA,NA,NA,NA,NA,NA,NA,NA
"603","2018/5/6",9630.136277,9609.3682554,9005.93860436667,8107.46373374444,4996.65,4996.65,4996.65,4976.86666666667,NA,NA,NA,NA,NA,NA,NA,NA
"604","2018/5/7",9631.44,9523.1065888,8988.13960436667,8107.94051152222,4996.65,4996.65,4996.65,4978.67222222222,NA,NA,NA,NA,NA,NA,NA,NA
"605","2018/5/8",9228.608333,9424.5192554,8942.20221546667,8101.76340504444,4996.65,4996.65,4996.65,4980.28333333333,1306.6,1312.74,1312.24333333333,1287.4725,1252.6,1252.6,1251.6,1255.33333333333
"606","2018/5/9",9322.041667,9192.2496,8875.89059323333,8094.83549763333,4996.65,4996.65,4996.65,4979.92777777778,1313.85,1314.6,1311.01833333333,1287.04222222222,1252.6,1252.6,1251.5,1255.25555555556
"607","2018/5/10",9310.37,8962.8309334,8806.51292656667,8086.35299763333,4996.65,4996.65,4996.65,4981.21666666667,1318.8,1316.69,1309.12333333333,1286.54722222222,1252.6,1252.6,1251.4,1255.17777777778
"608","2018/5/11",8468.788,8809.8132668,8742.6632599,8075.66908615556,4996.65,4996.65,4996.65,4982.50555555555,1324.35,1314.37,1307.35166666667,1285.92583333333,1252.6,1252.4,1251.3,1255.1
"609","2018/5/12",8484.346667,8675.8126,8687.7136488,8064.85263986111,4996.65,4996.65,4996.65,4983.79444444444,NA,NA,NA,NA,NA,NA,NA,NA
"610","2018/5/13",8463.52,8516.0302,8634.91398213333,8054.13563986111,4996.65,4996.65,4996.65,4985.08333333333,NA,NA,NA,NA,NA,NA,NA,NA
"611","2018/5/14",8652.038333,8516.4846,8572.43381546667,8041.43210745555,4996.65,4996.65,4996.65,4986.37222222222,1319.85,1309.85,1305.86166666667,1285.30583333333,1252.6,1252,1251.2,1255.02222222222
"612","2018/5/15",8511.458,8440.8389332,8509.96131546667,8024.83453338333,4996.65,4996.65,4996.65,4987.87222222222,1295,1303.99,1305.055,1284.71611111111,1251.6,1251.4,1251.1,1254.94444444444
"613","2018/5/16",8471.06,8396.1459332,8448.20031546667,8006.94836671667,4996.65,4996.65,4996.65,4989.37222222222,1291.25,1296.78,1304.00166666667,1284.05805555556,1250.6,1250.8,1251,1254.86666666667
"614","2018/5/17",8106.118333,8313.5542666,8391.99100436667,7986.03456256667,4996.65,4996.65,4996.65,4990.52777777778,1289.5,1290.48,1303.22166666667,1283.40694444444,1249.6,1250.2,1250.9,1254.78888888889
"615","2018/5/18",8240.055,8312.744,8325.52028216667,7961.03810457222,4996.65,4996.65,4996.65,4991.60555555555,1288.3,1290.09,1302.51833333333,1282.80083333333,1249.6,1249.8,1250.8,1254.71111111111
"616","2018/5/19",8239.08,8295.6432374,8254.97994883333,7934.52099346111,4996.65,4996.65,4996.65,4992.38888888889,NA,NA,NA,NA,NA,NA,NA,NA
"617","2018/5/20",8507.406667,8353.7455708,8178.21217103333,7908.55297031111,4996.65,4996.65,4996.65,4993.02777777778,NA,NA,NA,NA,NA,NA,NA,NA
"618","2018/5/21",8385.556187,8216.8825708,8111.0650332,7880.85114621667,4996.65,4996.65,4996.65,4993.74444444444,1288.35,1289.64,1301.75666666667,1282.10361111111,1249.6,1249.6,1250.7,1254.63333333333
"619","2018/5/22",8396.63,8082.3052374,8043.9980332,7854.41003510555,4996.65,4996.65,4996.65,4994.21666666667,1293.05,1292.71,1301.18833333333,1281.33888888889,1249.6,1249.6,1250.6,1254.55555555556
"620","2018/5/23",7555.74,7896.179904,7992.25347766667,7834.79989336667,4996.65,4996.65,4996.65,4994.59444444444,1289,1295.75,1301.04333333333,1280.56361111111,1249.6,1249.6,1250.5,1254.47777777778
"621","2018/5/24",7566.193333,7687.6503332,7935.52386653333,7814.87274057222,4996.65,4996.65,4996.65,4995.83888888889,1304.85,1297.18,1300.41166666667,1279.73083333333,1249.6,1249.6,1250.4,1254.4
"622","2018/5/25",7576.78,7480.6906666,7879.0295332,7793.66868501667,4996.65,4996.65,4996.65,4996.65,1303.5,1298.71,1299.295,1279.01333333333,1249.6,1249.6,1250.3,1254.32222222222
"623","2018/5/26",7342.908333,7438.4546666,7822.63287763333,7776.15230935556,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"624","2018/5/27",7361.831667,7417.1913334,7769.01059983333,7755.99023102778,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"625","2018/5/28",7344.56,7378.9143334,7716.20359983333,7736.09473102778,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"626","2018/5/29",7459.876667,7387.6766668,7638.3256554,7715.81195966111,4996.65,4996.65,4996.65,4996.65,1295.5,1301.98,1298.18666666667,1278.26638888889,1249.6,1249.6,1250.2,1254.24444444444
"627","2018/5/30",7385.395,7422.3396668,7576.17749983333,7693.53783927222,4996.65,4996.65,4996.65,4996.65,1300.7,1299.93,1297.10666666667,1277.55111111111,1249.6,1249.6,1250.1,1254.16666666667
"628","2018/5/31",7386.72,7482.4570002,7515.05583316667,7672.13267260555,4996.65,4996.65,4996.65,4996.65,1305.35,1298.32,1295.51666666667,1276.8225,1249.6,1249.6,1250,1254.09444444444
"629","2018/6/1",7535.146667,7517.9096668,7461.83277763333,7647.71997355,4996.65,4996.65,4996.65,4996.65,1294.6,1297.63,1293.86166666667,1276.01333333333,1249.6,1249.6,1249.9,1254.02222222222
"630","2018/6/2",7645.146667,7540.8853334,7402.64466653333,7623.00755401667,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"631","2018/6/3",7637.14,7586.6857618,7342.8683332,7598.01838735,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"632","2018/6/4",7500.273333,7603.5424284,7283.85477763333,7578.48914876667,4996.65,4996.65,4996.65,4996.65,1295.45,1297.51,1292.00666666667,1275.19194444444,1249.6,1249.6,1249.8,1253.95555555556
"633","2018/6/5",7615.722142,7609.7674284,7228.1601825,7562.61632227222,4996.65,4996.65,4996.65,4996.65,1292.05,1295.89,1290.02166666667,1274.27472222222,1249.6,1249.6,1249.7,1253.88888888889
"634","2018/6/6",7619.43,7606.370095,7173.63351583333,7547.86421116111,4996.65,4996.65,4996.65,4996.65,1300.1,1296.62,1288.675,1273.44472222222,1249.6,1249.6,1249.63333333333,1253.82222222222
"635","2018/6/7",7676.271667,7629.4234284,7132.8612936,7536.88527170556,4996.65,4996.65,4996.65,4996.65,1297.25,1297.45,1287.35166666667,1272.70361111111,1249.6,1249.6,1249.6,1253.75555555556
"636","2018/6/8",7620.153333,7461.6566666,7085.3750436,7524.03676985556,4996.65,4996.65,4996.65,4996.65,1298.25,1298.77,1286.05,1272.07083333333,1249.6,1249.6,1249.6,1253.68888888889
"637","2018/6/9",7615.54,7312.9063332,7038.49771026667,7511.39132541111,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"638","2018/6/10",6776.888333,7153.5139998,7000.78234916667,7495.74279300555,4996.65,4996.65,4996.65,4996.65,NA,NA,NA,NA,NA,NA,NA,NA
"639","2018/6/11",6875.678333,6892.6233332,6962.67446026667,7479.80793652222,4996.65,4996.65,4996.65,4996.65,1299.6,1297.98,1284.7,1271.43638888889,1249.6,1249.6,1249.6,1253.62222222222
"640","2018/6/12",6879.31,6698.9179998,6921.10446026667,7463.62704763333,4996.65,4996.65,4996.65,4996.65,1298.65,1299.08,1283.48,1270.79194444444,1249.6,1249.6,1249.6,1253.55555555556
"641","2018/6/13",6315.7,6671.0223332,6876.03844316667,7452.17259855556,4996.65,4996.65,4996.65,4996.65,1296.15,1296.48,1282.23333333333,1270.13444444444,1249.6,1249.6,1249.6,1253.48888888889
"642","2018/6/14",6647.013333,6597.772,6826.81535983333,7439.63224022222,4996.65,4996.65,4996.65,4996.65,1302.75,1292.87,1281.11666666667,1269.56055555556,1249.6,1249.6,1249.6,1253.42222222222
"643","2018/6/15",6637.41,6514.7923334,6788.0340265,7428.677518,4996.65,4996.65,4996.65,4996.65,1285.25,1288.37,1279.46666666667,1268.94222222222,1249.6,1249.6,1249.6,1253.36111111111
